1	2048	2367	13	0.005975245
1	2226	2218	13	0.003952569
1	2316	2006	13	0.007518797
0	2246	2293	13	0.01503759
1	2245	2344	13	0.004975124
0	2018	2370	13	0.0002853881
0	2084	2092	13	0.004854369
1	2252	2009	13	0.00462963
0	2329	2416	13	0.003484321
1	2221	2278	13	0.007092198
1	2354	2212	13	0.03797468
1	2311	2043	13	0.003891051
0	2013	2407	13	0.00027894
1	2079	2098	13	0.008888889
1	2404	2284	13	0.04
1	2019	2123	13	0.001510574
1	2440	2001	13	0.0375
1	2260	2425	13	0.003802281
1	2350	2213	13	0.005555556
1	2290	2215	13	0.004504505
1	2004	2042	13	0.00411722
0	2410	2004	13	0.1428571
1	2243	2024	13	0.004032258
0	2014	2371	13	0.000481232
0	2401	2019	13	0.004830918
1	2028	2300	13	0.001308901
1	2004	2414	13	0.0004843788
0	2271	2120	13	0.004089979
1	2038	2226	13	0.002688172
1	2064	2017	13	0.01685393
1	2038	2249	13	0.02956989
1	2004	2019	13	0.0004843788
1	2028	2323	13	0.001308901
1	2029	2264	13	0.001317523
0	2009	2013	13	0.08378122
0	2285	2045	13	0.00896861
1	2106	2245	13	0.00406504
1	2489	2289	13	0.05263158
1	2507	2056	13	0.05263158
0	2021	2036	13	0.002138711
1	2016	2065	13	0.00407332
0	2017	2429	13	0.001638449
0	2511	2266	13	0.5
0	2021	2428	13	0.002749771
0	2017	2037	13	0.001092299
1	2431	2016	13	0.01408451
1	2260	2007	13	0.003802281
1	2044	2368	13	0.003690037
1	2080	2062	13	0.008928572
1	2316	2401	13	0.007518797
1	2013	2219	13	0.0006896552
0	2030	2021	13	0.002881844
1	2430	2255	13	0.02564103
0	2346	2007	13	0.00409836
1	2026	2206	13	0.001093494
1	2114	2269	13	0.05555556
1	2376	2004	13	0.0137931
0	2224	2132	13	0.002066116
1	2256	2008	13	0.006535948
1	2041	2284	13	0.0008613265
0	2009	2408	13	0.0003161556
1	2136	2250	13	0.02272727
1	2051	2425	13	0.0003314551
1	2113	2305	13	0.01388889
0	2208	2087	13	0.009966778
1	2008	2436	13	0.0002552323
1	2060	2413	13	0.001129944
0	2329	2001	13	0.003484321
0	2269	2003	13	0.01214575
1	2336	2050	13	0.002173913
1	2034	2227	13	0.0009541985
1	2012	2255	13	0.003453689
1	2031	2381	13	0.0004849661
1	2026	2203	13	0.0005467468
1	2102	2043	13	0.0212766
1	2022	2207	13	0.002197112
0	2111	2219	13	0.1165049
1	2229	2279	13	0.008733625
1	2036	2321	13	0.0006191951
1	2248	2405	13	0.004975124
0	2017	2011	13	0.003276898
1	2107	2006	13	0.06060606
1	2047	2008	13	0.001356852
1	2292	2332	13	0.003436426
0	2260	2038	13	0.002141328
0	2037	2293	13	0.001082251
1	2253	2345	13	0.003610108
1	2043	2009	13	0.3140496
0	2136	2043	13	0.00406504
1	2046	2250	13	0.003546099
1	2050	2272	13	0.008695652
1	2021	2028	13	0.004329004
1	2383	2061	13	0.07317073
1	2204	2057	13	0.002427184
1	2011	2099	13	0.0002639219
1	2200	2032	13	0.04761905
0	2013	2012	13	0.03793585
0	2015	2312	13	0.01157184
0	2384	2033	13	0.006756757
0	2205	2029	13	0.002849003
1	2273	2017	13	0.002762431
1	2021	2243	13	0.001731602
1	2510	2509	13	0.375
1	2005	2378	13	0.0008223684
0	2461	2014	13	0.25
1	2294	2034	13	0.003623188
1	2037	2285	13	0.0005128205
1	2018	2159	13	0.00059988
1	2263	2091	13	0.004166667
0	2221	2051	13	0.1241379
1	2129	2167	13	0.442623
1	2434	2489	13	0.01123596
1	2040	2346	13	0.00125
0	2256	2039	13	0.002915452
0	2053	2149	13	0.001611604
1	2045	2309	13	0.001901141
0	2261	2002	13	0.02469136
1	2048	2364	13	0.0008536065
1	2234	2242	13	0.4280443
1	2024	2298	13	0.001476015
1	2111	2005	13	0.09210526
1	2207	2533	13	0.008595988
0	2007	2108	13	0.0005235602
0	2217	2052	13	0.01229508
1	2005	2172	13	0.0002741228
1	2231	2001	13	0.007874016
0	2038	2022	13	0.04316547
1	2216	2080	13	0.01126761
1	2032	2322	13	0.002785515
1	2333	2227	13	0.01503759
