0	2281	2092	17	0.0141844
1	2119	2029	17	0.006493506
1	2119	2006	17	0.07792208
1	2048	2344	17	0.0009103323
1	2029	2218	17	0.001264223
1	2243	2001	17	0.0239726
1	2065	2150	17	0.009345794
1	2336	2242	17	0.003003003
1	2366	2032	17	0.07407407
0	2300	2195	17	0.005181347
0	2290	2031	17	0.01626016
1	2115	2007	17	0.02538071
1	2019	2315	17	0.0009852217
0	2049	2147	17	0.00210084
0	2522	2394	17	0.08333334
1	2038	2441	17	0.001757469
1	2450	2096	17	0.03030303
0	2222	2035	17	0.3043478
1	2020	2256	17	0.001823154
1	2202	2129	17	0.002105263
1	2262	2127	17	0.004201681
1	2020	2279	17	0.0004557885
1	2296	2334	17	0.00625
1	2237	2277	17	0.003937008
1	2227	2351	17	0.003649635
1	2439	2432	17	0.03225806
1	2239	2002	17	0.004545454
1	2294	2406	17	0.004464286
0	2037	2124	17	0.004234725
1	2119	2401	17	0.006493506
1	2031	2338	17	0.0003872967
1	2251	2022	17	0.088
1	2277	2208	17	0.005780347
1	2255	2044	17	0.002061856
0	2035	2007	17	0.001792115
1	2242	2037	17	0.01442308
1	2191	2024	17	0.05882353
0	2026	2022	17	0.00101626
0	2299	2254	17	0.01123596
1	2057	2129	17	0.01724138
1	2405	2225	17	0.006097561
1	2070	2113	17	0.001879699
0	2011	2333	17	0.006900212
1	2060	2367	17	0.007266122
1	2049	2500	17	0.004854369
1	2044	2322	17	0.003067485
0	2440	2212	17	0.01851852
1	2094	2179	17	0.005617978
1	2024	2278	17	0.002347418
1	2403	2297	17	0.02884615
1	2301	2274	17	0.03333334
1	2395	2084	17	0.03030303
0	2070	2367	17	0.00617284
0	2252	2243	17	0.002985075
1	2017	2221	17	0.0004271679
1	2026	2160	17	0.0007230658
1	2267	2067	17	0.004608295
0	2276	2106	17	0.0661157
1	2290	2012	17	0.009803922
1	2318	2080	17	0.004716981
1	2003	2058	17	0.0005333333
1	2362	2213	17	0.02185792
0	2436	2213	17	0.1111111
1	2062	2066	17	0.004784689
0	2402	2003	17	0.4897959
1	2418	2006	17	0.02083333
1	2012	2232	17	0.0003688676
1	2017	2195	17	0.0004271679
0	2248	2244	17	0.005847953
0	2022	2023	17	0.6111305
0	2267	2347	17	0.1343669
0	2238	2292	17	0.4
1	2214	2364	17	0.01278772
1	2011	2474	17	0.0005411255
1	2008	2021	17	0.0003023889
1	2279	2113	17	0.00406504
1	2027	2339	17	0.0009528347
1	2032	2302	17	0.0004338395
0	2239	2233	17	0.04482759
1	2305	2093	17	0.00882353
0	2075	2330	17	0.002076843
0	2111	2027	17	0.01818182
1	2196	2013	17	0.04166667
1	2381	2531	17	0.02631579
0	2188	2246	17	0.09090909
1	2169	2281	17	0.01470588
1	2329	2159	17	0.003558719
1	2018	2351	17	0.0002742732
